date,time,cloudcoverage,winddirection,windspeed,airtemp,airpressure,sunshineduration,precipitation
22/01/2012,01:00,8,26,73,49,9845,0,1
22/01/2012,02:00,8,25,84,50,9855,0,0
22/01/2012,03:00,8,25,69,49,9857,0,0
22/01/2012,04:00,8,25,73,47,9861,0,0
22/01/2012,05:00,8,25,77,50,9860,0,3
22/01/2012,06:00,8,25,87,50,9861,0,0
22/01/2012,07:00,8,25,75,45,9862,0,0
22/01/2012,08:00,7,25,72,47,9861,0,0
22/01/2012,09:00,8,24,75,46,9859,0,0
22/01/2012,10:00,8,24,76,42,9855,0,0
22/01/2012,11:00,8,24,64,43,9849,0,3
22/01/2012,12:00,8,24,70,39,9844,0,7
22/01/2012,13:00,8,24,71,38,9832,0,6
22/01/2012,14:00,8,24,83,40,9825,0,12
22/01/2012,15:00,8,25,87,51,9821,0,2
22/01/2012,16:00,8,25,78,59,9818,0,2
22/01/2012,17:00,8,26,84,62,9819,0,14
22/01/2012,18:00,8,26,93,63,9823,0,8
22/01/2012,19:00,8,28,85,56,9836,0,6
22/01/2012,20:00,8,28,78,50,9859,0,2
22/01/2012,21:00,8,30,55,44,9889,0,4
22/01/2012,22:00,8,26,47,42,9901,0,0
22/01/2012,23:00,8,26,61,43,9910,0,1
23/01/2012,00:00,8,26,55,43,9917,0,3
23/01/2012,01:00,8,25,60,42,9921,0,0
23/01/2012,02:00,8,26,51,41,9926,0,3
23/01/2012,03:00,8,25,52,41,9928,0,0
23/01/2012,04:00,8,27,45,39,9930,0,0
23/01/2012,05:00,8,27,57,41,9930,0,3
23/01/2012,06:00,8,27,43,38,9931,0,0
23/01/2012,07:00,8,27,45,39,9934,0,0
23/01/2012,08:00,7,26,39,39,9937,0,0
23/01/2012,09:00,8,25,43,41,9937,0,0
23/01/2012,10:00,8,26,50,45,9939,0,0
23/01/2012,11:00,8,25,47,47,9939,0,0
23/01/2012,12:00,8,26,48,46,9936,0,0
23/01/2012,13:00,8,28,19,28,9936,0,28
23/01/2012,14:00,8,26,45,33,9936,0,3
23/01/2012,15:00,7,26,51,34,9939,0,0
23/01/2012,16:00,7,24,36,32,9940,0,0
23/01/2012,17:00,8,25,31,30,9940,0,0
23/01/2012,18:00,8,23,43,26,9939,0,0
23/01/2012,19:00,7,23,35,23,9941,0,0
23/01/2012,20:00,8,23,31,22,9942,0,0
23/01/2012,21:00,8,24,39,23,9944,0,1
23/01/2012,22:00,8,25,40,25,9947,0,0
23/01/2012,23:00,7,26,32,21,9949,0,2
24/01/2012,00:00,8,26,37,21,9953,0,0
24/01/2012,01:00,8,27,42,21,9956,0,1
24/01/2012,02:00,8,27,35,18,9962,0,0
24/01/2012,03:00,8,27,33,18,9966,0,0
24/01/2012,04:00,8,27,32,19,9970,0,0
24/01/2012,05:00,8,26,37,19,9974,0,2
24/01/2012,06:00,8,27,41,18,9981,0,0
24/01/2012,07:00,8,27,32,19,9988,0,0
24/01/2012,08:00,8,27,35,19,9995,0,1
24/01/2012,09:00,8,29,39,18,10001,0,0
24/01/2012,10:00,8,27,34,21,10003,0,0
24/01/2012,11:00,8,29,18,26,10007,0,0
24/01/2012,12:00,8,28,31,28,10008,0,5
24/01/2012,13:00,7,29,14,34,10008,8,1
24/01/2012,14:00,7,32,19,37,10009,0,0
24/01/2012,15:00,5,28,31,37,10011,8,0
24/01/2012,16:00,3,25,23,30,10013,0,0
24/01/2012,17:00,7,33,8,27,10017,0,1
24/01/2012,18:00,6,20,12,22,10022,0,0
24/01/2012,19:00,6,20,13,23,10027,0,0
24/01/2012,20:00,7,23,17,17,10031,0,0
24/01/2012,21:00,8,9,6,18,10032,0,0
24/01/2012,22:00,8,13,2,20,10035,0,0
24/01/2012,23:00,8,11,10,19,10035,0,0
25/01/2012,00:00,8,18,5,8,10037,0,0
25/01/2012,01:00,4,12,15,1,10035,0,0
25/01/2012,02:00,4,17,7,-7,10036,0,0
25/01/2012,03:00,8,12,22,4,10037,0,0
25/01/2012,04:00,8,12,22,4,10040,0,0
25/01/2012,05:00,7,8,14,0,10040,0,0
25/01/2012,06:00,3,4,15,-5,10038,0,0
25/01/2012,07:00,2,35,9,-1,10040,0,0
25/01/2012,08:00,4,10,28,2,10040,0,0
25/01/2012,09:00,4,23,9,8,10040,43,0
25/01/2012,10:00,2,11,35,16,10039,57,0
25/01/2012,11:00,1,11,32,21,10039,60,0
25/01/2012,12:00,1,9,31,14,10039,60,0
25/01/2012,13:00,1,9,16,21,10034,60,0
25/01/2012,14:00,2,12,28,16,10034,60,0
25/01/2012,15:00,4,12,30,10,10032,59,0
25/01/2012,16:00,5,13,17,4,10028,31,0
25/01/2012,17:00,5,14,18,2,10029,0,0
25/01/2012,18:00,5,12,18,1,10028,0,0
25/01/2012,19:00,5,16,21,1,10025,0,0
25/01/2012,20:00,5,14,21,1,10025,0,0
25/01/2012,21:00,0,15,16,0,10025,0,0
25/01/2012,22:00,3,15,19,-2,10025,0,0
25/01/2012,23:00,0,13,15,-3,10020,0,0
26/01/2012,00:00,0,13,62,-3,10015,0,0
26/01/2012,01:00,0,12,65,-4,10013,0,0
26/01/2012,02:00,0,13,16,-7,10016,0,0
26/01/2012,03:00,6,12,34,-8,10012,0,0
26/01/2012,04:00,0,14,27,-9,10009,0,0
26/01/2012,05:00,5,16,32,-12,10009,0,0
26/01/2012,06:00,5,15,31,-12,10010,0,0
26/01/2012,07:00,3,14,36,-10,10010,0,0
26/01/2012,08:00,2,14,22,-10,10011,0,0
26/01/2012,09:00,3,13,34,-2,10010,60,0
26/01/2012,10:00,1,13,47,6,10006,60,0
26/01/2012,11:00,2,12,39,15,9998,60,0
26/01/2012,12:00,2,13,37,25,9996,60,0
26/01/2012,13:00,1,15,45,27,9992,60,0
26/01/2012,14:00,1,15,42,29,9992,60,0
26/01/2012,15:00,4,15,45,21,9993,26,0
26/01/2012,16:00,6,14,49,20,9994,0,0
26/01/2012,17:00,6,14,69,19,9988,0,0
26/01/2012,18:00,6,13,87,16,9983,0,0
26/01/2012,19:00,7,14,71,13,9983,0,0
26/01/2012,20:00,7,14,55,11,9986,0,0
26/01/2012,21:00,8,15,44,12,9991,0,0
26/01/2012,22:00,7,15,42,7,9991,0,1
26/01/2012,23:00,8,17,36,6,9995,0,6
27/01/2012,00:00,8,16,34,6,9997,0,1
27/01/2012,01:00,8,15,33,7,9997,0,0
27/01/2012,02:00,8,13,47,9,10000,0,1
27/01/2012,03:00,8,13,39,7,10003,0,0
27/01/2012,04:00,8,13,14,8,10006,0,4
27/01/2012,05:00,8,12,21,10,10008,0,2
27/01/2012,06:00,8,13,18,14,10011,0,0
27/01/2012,07:00,7,12,22,11,10016,0,0
27/01/2012,08:00,7,12,28,8,10021,0,0
27/01/2012,09:00,7,5,6,14,10027,18,0
27/01/2012,10:00,7,14,16,20,10033,0,0
27/01/2012,11:00,7,16,22,31,10035,0,0
27/01/2012,12:00,7,17,13,33,10037,0,0
27/01/2012,13:00,8,17,20,34,10038,0,0
27/01/2012,14:00,7,14,25,29,10040,0,0
27/01/2012,15:00,7,14,24,32,10043,0,0
27/01/2012,16:00,7,12,33,19,10046,0,0
27/01/2012,17:00,7,12,27,13,10051,0,0
27/01/2012,18:00,7,13,12,7,10054,0,0
27/01/2012,19:00,7,13,14,4,10057,0,0
27/01/2012,20:00,7,12,11,3,10059,0,0
27/01/2012,21:00,7,12,17,1,10061,0,0
27/01/2012,22:00,8,11,11,0,10065,0,0
27/01/2012,23:00,8,11,28,2,10067,0,0
28/01/2012,00:00,8,12,11,3,10069,0,0
28/01/2012,01:00,7,12,25,2,10068,0,0
28/01/2012,02:00,8,30,13,0,10069,0,0
28/01/2012,03:00,6,7,8,0,10069,0,0
28/01/2012,04:00,7,9,14,-2,10071,0,0
28/01/2012,05:00,7,7,14,-3,10075,0,0
28/01/2012,06:00,8,11,17,-3,10079,0,0
28/01/2012,07:00,7,11,15,-5,10083,0,0
28/01/2012,08:00,8,10,22,5,10088,0,0
28/01/2012,09:00,8,12,30,8,10089,0,0
28/01/2012,10:00,8,10,28,10,10093,0,0
28/01/2012,11:00,8,11,21,13,10093,0,0
28/01/2012,12:00,8,9,27,14,10092,0,0
28/01/2012,13:00,8,11,24,12,10090,0,0
28/01/2012,14:00,8,7,27,12,10090,0,0
28/01/2012,15:00,8,9,38,14,10092,0,0
28/01/2012,16:00,8,4,32,10,10095,0,0
28/01/2012,17:00,8,2,35,5,10099,0,0
28/01/2012,18:00,8,7,33,-1,10101,0,0
28/01/2012,19:00,8,5,38,-5,10106,0,0
28/01/2012,20:00,8,8,36,-6,10107,0,0
28/01/2012,21:00,8,3,26,-4,10106,0,0
28/01/2012,22:00,7,4,27,-10,10105,0,0
28/01/2012,23:00,8,6,28,-11,10106,0,0
29/01/2012,00:00,8,2,27,-14,10107,0,0
29/01/2012,01:00,8,3,31,-17,10104,0,0
29/01/2012,02:00,8,4,37,-20,10104,0,0
29/01/2012,03:00,8,3,38,-22,10102,0,0
29/01/2012,04:00,8,5,37,-25,10104,0,0
29/01/2012,05:00,8,1,28,-27,10104,0,0
29/01/2012,06:00,8,3,33,-30,10104,0,0
29/01/2012,07:00,8,4,51,-33,10107,0,0
29/01/2012,08:00,8,4,28,-33,10107,0,0
29/01/2012,09:00,8,3,30,-32,10107,0,0
29/01/2012,10:00,8,4,45,-26,10108,0,0
29/01/2012,11:00,8,4,35,-25,10107,0,0
29/01/2012,12:00,8,4,26,-25,10104,0,0
29/01/2012,13:00,8,5,30,-24,10100,0,0
29/01/2012,14:00,8,4,50,-23,10096,0,0
29/01/2012,15:00,7,5,45,-24,10096,0,0
29/01/2012,16:00,8,5,37,-29,10097,0,0
29/01/2012,17:00,8,5,36,-31,10099,0,0
29/01/2012,18:00,8,5,38,-31,10098,0,0
29/01/2012,19:00,7,5,31,-35,10098,0,0
29/01/2012,20:00,5,4,29,-37,10097,0,0
29/01/2012,21:00,7,7,33,-37,10094,0,0
29/01/2012,22:00,5,8,33,-36,10092,0,0
29/01/2012,23:00,0,10,54,-33,10089,0,0
30/01/2012,00:00,4,8,58,-33,10087,0,0
30/01/2012,01:00,8,8,69,-33,10085,0,0
30/01/2012,02:00,8,8,58,-36,10082,0,0
30/01/2012,03:00,8,8,75,-37,10078,0,0
30/01/2012,04:00,8,10,88,-34,10076,0,0
30/01/2012,05:00,8,9,82,-33,10075,0,0
30/01/2012,06:00,8,9,82,-33,10077,0,0
30/01/2012,07:00,7,10,74,-34,10077,0,0
30/01/2012,08:00,7,10,68,-34,10079,0,0
30/01/2012,09:00,7,10,79,-32,10078,0,0
30/01/2012,10:00,7,10,81,-28,10077,0,0
30/01/2012,11:00,6,10,87,-26,10077,37,0
30/01/2012,12:00,6,10,50,-20,10075,60,0
30/01/2012,13:00,3,11,58,-17,10073,60,0
30/01/2012,14:00,3,10,85,-17,10069,60,0
30/01/2012,15:00,3,10,73,-16,10069,57,0
30/01/2012,16:00,3,10,75,-21,10073,0,0
30/01/2012,17:00,3,9,64,-26,10075,0,0
30/01/2012,18:00,2,9,56,-31,10076,0,0
30/01/2012,19:00,2,9,46,-37,10080,0,0
30/01/2012,20:00,2,9,67,-40,10078,0,0
30/01/2012,21:00,1,10,67,-45,10076,0,0
30/01/2012,22:00,0,9,79,-47,10073,0,0
30/01/2012,23:00,3,7,83,-53,10073,0,0
31/01/2012,00:00,0,9,86,-53,10071,0,0
31/01/2012,01:00,1,8,64,-56,10070,0,0
31/01/2012,02:00,4,9,61,-57,10070,0,0
31/01/2012,03:00,3,5,18,-62,10069,0,0
31/01/2012,04:00,5,3,22,-63,10068,0,0
31/01/2012,05:00,1,4,24,-70,10068,0,0
31/01/2012,06:00,0,4,13,-77,10067,0,0
31/01/2012,07:00,1,4,29,-75,10069,0,0
31/01/2012,08:00,1,5,39,-72,10071,5,0
31/01/2012,09:00,0,6,48,-65,10072,60,0
31/01/2012,10:00,0,7,65,-56,10074,60,0
31/01/2012,11:00,0,6,32,-45,10074,60,0
31/01/2012,12:00,0,6,53,-32,10074,60,0
31/01/2012,13:00,0,6,58,-37,10075,60,0
31/01/2012,14:00,0,6,65,-36,10074,60,0
31/01/2012,15:00,0,5,66,-40,10077,60,0
31/01/2012,16:00,0,6,73,-47,10080,49,0
31/01/2012,17:00,0,5,77,-53,10087,0,0
31/01/2012,18:00,0,6,85,-62,10093,0,0
31/01/2012,19:00,0,6,69,-70,10100,0,0
31/01/2012,20:00,0,6,79,-75,10105,0,0
31/01/2012,21:00,1,6,63,-81,10109,0,0
31/01/2012,22:00,0,6,51,-86,10111,0,0
31/01/2012,23:00,1,6,72,-83,10107,0,0
01/02/2012,00:00,0,3,17,-84,10110,0,0
01/02/2012,01:00,0,2,38,-88,10114,0,0
01/02/2012,02:00,0,3,41,-90,10115,0,0
01/02/2012,03:00,1,5,55,-90,10115,0,0
01/02/2012,04:00,1,4,53,-92,10118,0,0
01/02/2012,05:00,0,1,20,-96,10121,0,0
01/02/2012,06:00,0,2,21,-95,10122,0,0
01/02/2012,07:00,1,3,28,-99,10124,0,0
01/02/2012,08:00,1,36,30,-91,10130,10,0
01/02/2012,09:00,1,2,17,-79,10132,60,0
01/02/2012,10:00,1,3,31,-69,10134,60,0
01/02/2012,11:00,0,5,50,-62,10134,60,0
01/02/2012,12:00,0,4,72,-59,10133,60,0
01/02/2012,13:00,1,4,59,-48,10131,60,0
01/02/2012,14:00,1,4,51,-48,10130,60,0
01/02/2012,15:00,1,4,57,-55,10131,60,0
01/02/2012,16:00,1,4,44,-65,10134,58,0
01/02/2012,17:00,0,4,52,-70,10137,0,0
01/02/2012,18:00,0,4,49,-75,10139,0,0
01/02/2012,19:00,0,5,30,-79,10143,0,0
01/02/2012,20:00,0,5,25,-84,10142,0,0
01/02/2012,21:00,1,1,20,-87,10142,0,0
01/02/2012,22:00,2,32,25,-89,10143,0,0
01/02/2012,23:00,0,3,20,-94,10140,0,0
02/02/2012,00:00,1,2,18,-99,10141,0,0
02/02/2012,01:00,4,2,19,-97,10139,0,0
02/02/2012,02:00,3,3,36,-100,10139,0,0
02/02/2012,03:00,0,3,34,-105,10140,0,0
02/02/2012,04:00,0,5,47,-107,10139,0,0
02/02/2012,05:00,0,4,47,-114,10141,0,0
02/02/2012,06:00,0,4,44,-118,10144,0,0
02/02/2012,07:00,0,5,41,-120,10147,0,0
02/02/2012,08:00,0,6,41,-120,10153,11,0
02/02/2012,09:00,0,4,36,-110,10156,60,0
02/02/2012,10:00,0,5,42,-98,10157,60,0
02/02/2012,11:00,0,7,30,-82,10154,60,0
02/02/2012,12:00,0,6,48,-72,10151,60,0
02/02/2012,13:00,0,6,43,-64,10145,60,0
02/02/2012,14:00,0,5,50,-61,10143,60,0
02/02/2012,15:00,0,4,44,-66,10144,60,0
02/02/2012,16:00,0,5,49,-81,10148,58,0
02/02/2012,17:00,0,5,45,-94,10152,0,0
02/02/2012,18:00,0,5,47,-98,10155,0,0
02/02/2012,19:00,0,5,30,-104,10155,0,0
02/02/2012,20:00,0,5,31,-105,10160,0,0
02/02/2012,21:00,0,5,34,-105,10161,0,0
02/02/2012,22:00,1,8,14,-114,10159,0,0
02/02/2012,23:00,2,27,14,-118,10162,0,0
03/02/2012,00:00,1,27,8,-125,10159,0,0
03/02/2012,01:00,0,18,13,-135,10158,0,0
03/02/2012,02:00,6,14,5,-139,10159,0,0
03/02/2012,03:00,0,14,14,-142,10160,0,0
03/02/2012,04:00,0,4,8,-143,10158,0,0
03/02/2012,05:00,0,4,5,-143,10156,0,0
03/02/2012,06:00,1,1,6,-143,10157,0,0
03/02/2012,07:00,3,22,3,-148,10160,0,0
03/02/2012,08:00,3,9,3,-142,10161,0,0
03/02/2012,09:00,5,18,7,-114,10164,40,0
03/02/2012,10:00,7,19,13,-102,10164,28,0
03/02/2012,11:00,6,12,15,-93,10165,27,0
03/02/2012,12:00,5,29,20,-75,10160,56,0
03/02/2012,13:00,6,28,20,-67,10156,45,0
03/02/2012,14:00,7,30,18,-63,10156,2,0
03/02/2012,15:00,6,32,23,-66,10158,0,0
03/02/2012,16:00,2,35,16,-68,10160,1,0
03/02/2012,17:00,3,5,6,-89,10166,0,0
03/02/2012,18:00,7,10,11,-88,10171,0,0
03/02/2012,19:00,7,22,5,-82,10173,0,0
03/02/2012,20:00,7,16,8,-89,10176,0,0
03/02/2012,21:00,3,5,17,-104,10179,0,0
03/02/2012,22:00,0,5,11,-111,10181,0,0
03/02/2012,23:00,4,17,10,-115,10188,0,0
04/02/2012,00:00,0,28,6,-121,10189,0,0
04/02/2012,01:00,1,4,9,-126,10187,0,0
04/02/2012,02:00,0,4,16,-120,10188,0,0
04/02/2012,03:00,1,5,10,-127,10189,0,0
04/02/2012,04:00,1,11,3,-130,10187,0,0
04/02/2012,05:00,0,34,11,-134,10188,0,0
04/02/2012,06:00,0,5,9,-133,10189,0,0
04/02/2012,07:00,0,14,4,-141,10194,0,0
04/02/2012,08:00,1,14,13,-131,10200,13,0
04/02/2012,09:00,1,23,6,-111,10201,25,0
04/02/2012,10:00,1,26,8,-85,10202,60,0
04/02/2012,11:00,2,20,8,-71,10199,54,0
04/02/2012,12:00,3,3,32,-70,10194,8,0
04/02/2012,13:00,7,7,22,-70,10189,2,0
04/02/2012,14:00,7,8,6,-67,10184,6,0
04/02/2012,15:00,7,6,25,-71,10182,0,0
04/02/2012,16:00,7,6,22,-74,10181,0,0
04/02/2012,17:00,8,7,18,-75,10180,0,0
04/02/2012,18:00,7,13,13,-77,10179,0,0
04/02/2012,19:00,7,9,7,-79,10179,0,0
04/02/2012,20:00,7,11,21,-94,10174,0,0
04/02/2012,21:00,3,10,28,-112,10173,0,0
04/02/2012,22:00,1,11,32,-108,10164,0,0
04/02/2012,23:00,0,12,31,-102,10162,0,0
05/02/2012,00:00,0,8,11,-122,10160,0,0
05/02/2012,01:00,0,11,15,-119,10153,0,0
05/02/2012,02:00,0,14,28,-104,10144,0,0
05/02/2012,03:00,0,14,38,-104,10137,0,0
05/02/2012,04:00,1,14,36,-104,10136,0,0
05/02/2012,05:00,0,12,38,-109,10137,0,0
05/02/2012,06:00,0,12,47,-109,10137,0,0
05/02/2012,07:00,1,11,39,-112,10139,0,0
05/02/2012,08:00,1,15,13,-109,10142,18,0
05/02/2012,09:00,2,14,20,-98,10141,60,0
05/02/2012,10:00,2,13,46,-82,10141,60,0
05/02/2012,11:00,3,14,36,-73,10141,60,0
05/02/2012,12:00,3,13,40,-69,10141,60,0
05/02/2012,13:00,5,15,31,-65,10140,60,0
05/02/2012,14:00,5,12,33,-61,10138,60,0
05/02/2012,15:00,3,12,40,-62,10135,60,0
05/02/2012,16:00,3,12,35,-68,10138,60,0
05/02/2012,17:00,3,10,24,-86,10141,3,0
05/02/2012,18:00,3,10,34,-88,10145,0,0
05/02/2012,19:00,4,10,44,-89,10145,0,0
05/02/2012,20:00,6,11,48,-89,10145,0,0
05/02/2012,21:00,7,11,49,-95,10147,0,0
05/02/2012,22:00,1,12,50,-100,10149,0,0
05/02/2012,23:00,2,11,44,-104,10153,0,0
06/02/2012,00:00,0,11,47,-109,10151,0,0
06/02/2012,01:00,1,10,58,-110,10149,0,0
06/02/2012,02:00,0,11,48,-114,10150,0,0
06/02/2012,03:00,1,4,9,-118,10151,0,0
06/02/2012,04:00,0,2,9,-120,10150,0,0
06/02/2012,05:00,2,9,15,-117,10151,0,0
06/02/2012,06:00,1,8,18,-129,10153,0,0
06/02/2012,07:00,2,10,26,-125,10156,0,0
06/02/2012,08:00,3,10,39,-121,10159,19,0
06/02/2012,09:00,3,11,41,-109,10159,60,0
06/02/2012,10:00,3,12,36,-98,10164,60,0
06/02/2012,11:00,3,12,26,-86,10164,60,0
06/02/2012,12:00,3,8,25,-73,10160,60,0
06/02/2012,13:00,2,13,28,-73,10157,60,0
06/02/2012,14:00,2,13,30,-69,10153,60,0
06/02/2012,15:00,5,10,25,-70,10152,60,0
06/02/2012,16:00,5,10,35,-77,10155,60,0
06/02/2012,17:00,3,9,13,-103,10159,6,0
06/02/2012,18:00,2,7,26,-123,10165,0,0
06/02/2012,19:00,2,7,15,-129,10169,0,0
06/02/2012,20:00,2,9,37,-117,10171,0,0
06/02/2012,21:00,3,3,15,-122,10173,0,0
06/02/2012,22:00,0,6,18,-132,10175,0,0
06/02/2012,23:00,0,7,33,-132,10176,0,0
07/02/2012,00:00,0,10,16,-131,10178,0,0
07/02/2012,01:00,1,5,10,-148,10183,0,0
07/02/2012,02:00,1,7,10,-149,10184,0,0
07/02/2012,03:00,0,1,5,-158,10183,0,0
07/02/2012,04:00,0,7,12,-170,10187,0,0
07/02/2012,05:00,0,22,8,-173,10188,0,0
07/02/2012,06:00,1,24,7,-170,10190,0,0
07/02/2012,07:00,1,27,14,-165,10191,0,0
07/02/2012,08:00,6,20,17,-157,10192,0,0
07/02/2012,09:00,7,25,20,-140,10195,0,0
07/02/2012,10:00,7,25,8,-130,10198,0,0
07/02/2012,11:00,7,13,11,-105,10196,2,0
07/02/2012,12:00,7,3,34,-95,10197,0,0
07/02/2012,13:00,8,4,48,-88,10195,0,0
07/02/2012,14:00,7,5,62,-83,10192,30,0
07/02/2012,15:00,7,3,44,-82,10196,5,0
07/02/2012,16:00,8,4,43,-84,10200,0,0
07/02/2012,17:00,8,3,43,-79,10199,0,0
07/02/2012,18:00,8,5,38,-73,10200,0,0
07/02/2012,19:00,8,5,45,-69,10200,0,0
07/02/2012,20:00,8,5,54,-66,10200,0,0
07/02/2012,21:00,7,4,56,-66,10202,0,0
07/02/2012,22:00,7,5,58,-67,10201,0,0
07/02/2012,23:00,7,7,52,-70,10200,0,0
08/02/2012,00:00,8,6,50,-71,10200,0,0
08/02/2012,01:00,8,5,45,-70,10202,0,0
08/02/2012,02:00,8,5,55,-68,10202,0,0
08/02/2012,03:00,8,6,41,-66,10200,0,0
08/02/2012,04:00,8,5,44,-65,10198,0,0
08/02/2012,05:00,7,4,29,-67,10197,0,0
08/02/2012,06:00,8,5,37,-65,10196,0,0
08/02/2012,07:00,8,6,40,-63,10199,0,0
08/02/2012,08:00,7,5,60,-62,10199,0,0
08/02/2012,09:00,7,6,49,-62,10199,0,0
08/02/2012,10:00,7,6,45,-58,10199,0,0
08/02/2012,11:00,2,7,64,-57,10200,27,0
08/02/2012,12:00,0,7,49,-45,10196,60,0
08/02/2012,13:00,0,5,57,-33,10194,60,0
08/02/2012,14:00,1,6,47,-35,10189,60,0
08/02/2012,15:00,1,4,47,-36,10187,60,0
08/02/2012,16:00,1,4,45,-48,10187,60,0
08/02/2012,17:00,1,4,41,-61,10192,6,0
08/02/2012,18:00,1,5,20,-65,10189,0,0
08/02/2012,19:00,0,8,17,-71,10188,0,0
08/02/2012,20:00,0,10,10,-83,10191,0,0
08/02/2012,21:00,1,26,7,-86,10188,0,0
08/02/2012,22:00,2,22,7,-94,10183,0,0
08/02/2012,23:00,1,4,8,-107,10179,0,0
09/02/2012,00:00,0,10,13,-111,10179,0,0
09/02/2012,01:00,0,6,8,-115,10176,0,0
09/02/2012,02:00,2,2,14,-124,10177,0,0
09/02/2012,03:00,7,12,9,-110,10172,0,0
09/02/2012,04:00,8,23,10,-95,10168,0,0
09/02/2012,05:00,8,17,8,-89,10166,0,0
09/02/2012,06:00,8,20,11,-86,10163,0,0
09/02/2012,07:00,8,20,13,-86,10161,0,0
09/02/2012,08:00,8,17,10,-83,10157,0,0
09/02/2012,09:00,8,18,10,-79,10156,0,0
09/02/2012,10:00,8,15,6,-76,10151,0,0
09/02/2012,11:00,8,14,10,-69,10147,0,1
09/02/2012,12:00,8,31,9,-59,10143,0,2
09/02/2012,13:00,7,34,23,-36,10142,6,0
09/02/2012,14:00,7,2,55,-20,10140,12,0
09/02/2012,15:00,6,2,49,-21,10146,9,0
09/02/2012,16:00,7,4,59,-22,10153,4,0
09/02/2012,17:00,7,3,46,-27,10158,0,0
09/02/2012,18:00,7,35,22,-29,10166,0,0
09/02/2012,19:00,7,4,39,-37,10169,0,0
09/02/2012,20:00,7,5,49,-38,10174,0,0
09/02/2012,21:00,8,5,49,-32,10178,0,0
09/02/2012,22:00,8,5,32,-35,10184,0,0
09/02/2012,23:00,7,4,42,-41,10185,0,0
10/02/2012,00:00,7,4,44,-51,10188,0,0
10/02/2012,01:00,0,7,43,-66,10194,0,0
10/02/2012,02:00,0,5,58,-72,10196,0,0
10/02/2012,03:00,6,6,31,-78,10197,0,0
10/02/2012,04:00,7,5,33,-74,10198,0,0
10/02/2012,05:00,8,6,26,-79,10198,0,0
10/02/2012,06:00,3,5,26,-84,10199,0,0
10/02/2012,07:00,4,6,26,-88,10203,0,0
10/02/2012,08:00,2,6,42,-84,10208,12,0
10/02/2012,09:00,1,6,42,-74,10211,60,0
10/02/2012,10:00,1,7,42,-63,10213,60,0
10/02/2012,11:00,0,9,38,-52,10211,60,0
10/02/2012,12:00,0,6,31,-45,10207,60,0
10/02/2012,13:00,0,6,34,-40,10204,60,0
10/02/2012,14:00,0,4,41,-39,10201,60,0
10/02/2012,15:00,0,5,43,-46,10198,60,0
10/02/2012,16:00,0,4,46,-57,10197,60,0
10/02/2012,17:00,0,5,37,-73,10193,13,0
10/02/2012,18:00,0,5,45,-78,10194,0,0
10/02/2012,19:00,0,6,28,-86,10194,0,0
10/02/2012,20:00,0,9,27,-91,10194,0,0
10/02/2012,21:00,0,8,26,-97,10191,0,0
10/02/2012,22:00,2,7,31,-96,10192,0,0
10/02/2012,23:00,1,6,27,-103,10193,0,0
11/02/2012,00:00,1,9,17,-103,10187,0,0
11/02/2012,01:00,2,8,18,-109,10181,0,0
11/02/2012,02:00,0,19,11,-125,10177,0,0
11/02/2012,03:00,0,4,11,-140,10170,0,0
11/02/2012,04:00,8,5,11,-117,10169,0,0
11/02/2012,05:00,8,18,3,-111,10168,0,0
11/02/2012,06:00,8,25,5,-107,10165,0,0
11/02/2012,07:00,8,19,9,-102,10164,0,0
11/02/2012,08:00,7,20,13,-98,10167,0,0
11/02/2012,09:00,7,28,10,-79,10167,2,0
11/02/2012,10:00,5,9,34,-62,10168,36,0
11/02/2012,11:00,6,7,54,-63,10166,29,0
11/02/2012,12:00,7,7,64,-49,10161,33,0
11/02/2012,13:00,6,7,54,-46,10159,60,0
11/02/2012,14:00,5,4,61,-39,10153,60,0
11/02/2012,15:00,3,5,52,-40,10150,60,0
11/02/2012,16:00,2,4,41,-44,10149,60,0
11/02/2012,17:00,1,3,10,-64,10150,16,0
11/02/2012,18:00,0,12,14,-89,10151,0,0
11/02/2012,19:00,0,5,11,-101,10151,0,0
11/02/2012,20:00,0,3,12,-113,10151,0,0
11/02/2012,21:00,1,5,7,-122,10150,0,0
11/02/2012,22:00,1,4,10,-114,10148,0,0
11/02/2012,23:00,4,2,15,-121,10150,0,0
12/02/2012,00:00,8,7,6,-111,10147,0,0
12/02/2012,01:00,8,36,5,-110,10141,0,0
12/02/2012,02:00,8,13,3,-101,10139,0,0
12/02/2012,03:00,8,9,4,-98,10133,0,0
12/02/2012,04:00,8,4,8,-98,10132,0,0
12/02/2012,05:00,8,14,6,-99,10130,0,0
12/02/2012,06:00,7,3,10,-109,10128,0,0
12/02/2012,07:00,5,31,3,-124,10129,0,0
12/02/2012,08:00,3,1,11,-108,10127,25,0
12/02/2012,09:00,7,32,4,-70,10127,53,0
12/02/2012,10:00,8,23,8,-64,10124,1,0
12/02/2012,11:00,8,23,7,-55,10124,0,0
12/02/2012,12:00,8,22,19,-46,10116,0,0
12/02/2012,13:00,7,27,37,-38,10108,16,0
12/02/2012,14:00,8,26,36,-34,10106,3,0
12/02/2012,15:00,8,26,31,-35,10103,0,0
12/02/2012,16:00,8,28,31,-35,10100,0,0
12/02/2012,17:00,8,23,25,-36,10096,0,0
12/02/2012,18:00,8,25,28,-38,10093,0,0
